companyName;expectedArrivalHour;expectedArrivalDayOfWeek;probabilityOf60Delay
LUFTHANSA;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
KLM ROYAL DUTCH AIRLINES;20-23;TUESDAY;0.0
BRITISH AIRWAYS;20-23;TUESDAY;0.24999999999999997
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
SWISS;20-23;TUESDAY;0.05263157894736842
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
LUFTHANSA;20-23;TUESDAY;0.16666666666666666
SWISS;20-23;TUESDAY;0.05263157894736842
ALITALIA;20-23;TUESDAY;0.0
SWISS;20-23;TUESDAY;0.05263157894736842
QATAR AIRWAYS;0-11;WEDNESDAY;0.0
ETHIOPIAN AIRLINES;0-11;WEDNESDAY;0.0
BRUSSELS AIRLINES;0-11;WEDNESDAY;0.0
UNITED AIRLINES;0-11;WEDNESDAY;0.16666666666666666
ETIHAD AIRWAYS;0-11;WEDNESDAY;0.0
UNITED AIRLINES;0-11;WEDNESDAY;0.16666666666666666
LUXAIR;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
EASYJET;0-11;WEDNESDAY;0.049999999999999996
EASYJET;0-11;WEDNESDAY;0.049999999999999996
AIR FRANCE;0-11;WEDNESDAY;0.0
KLM ROYAL DUTCH AIRLINES;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
SWISS;0-11;WEDNESDAY;0.0
LUFTHANSA;0-11;WEDNESDAY;0.0
EUROWINGS;0-11;WEDNESDAY;0.0
AUSTRIAN;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
VUELING;0-11;WEDNESDAY;0.0
LUFTHANSA;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
SWISS;0-11;WEDNESDAY;0.0
BRITISH AIRWAYS;0-11;WEDNESDAY;0.1111111111111111
EASYJET;0-11;WEDNESDAY;0.049999999999999996
EASYJET;0-11;WEDNESDAY;0.049999999999999996
EASYJET;0-11;WEDNESDAY;0.049999999999999996
SWISS;0-11;WEDNESDAY;0.0
AIR FRANCE;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
LOT POLISH AIRLINES;0-11;WEDNESDAY;0.0
BRITISH AIRWAYS;0-11;WEDNESDAY;0.1111111111111111
LUFTHANSA;0-11;WEDNESDAY;0.0
AIR CANADA;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
SWISS;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
SAS SCANDINAVIAN AIRLINES;0-11;WEDNESDAY;0.0
MEA MIDDLE EAST AIRLINES;0-11;WEDNESDAY;0.0
TURKISH AIRLINES;0-11;WEDNESDAY;0.0
BRUSSELS AIRLINES;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
EASYJET;0-11;WEDNESDAY;0.049999999999999996
ALITALIA;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
BRITISH AIRWAYS;0-11;WEDNESDAY;0.1111111111111111
EASYJET;0-11;WEDNESDAY;0.049999999999999996
KLM ROYAL DUTCH AIRLINES;0-11;WEDNESDAY;0.0
AIR FRANCE;0-11;WEDNESDAY;0.0
SWISS;0-11;WEDNESDAY;0.0
SWISS;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
EASYJET;0-11;WEDNESDAY;0.049999999999999996
SWISS;0-11;WEDNESDAY;0.0
AEROFLOT;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
IBERIA;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
TAP PORTUGAL;0-11;WEDNESDAY;0.0
SWISS;12-15;WEDNESDAY;0.0
BRITISH AIRWAYS;12-15;WEDNESDAY;0.16666666666666666
AIR FRANCE;12-15;WEDNESDAY;0.0
SWISS;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
LUFTHANSA;12-15;WEDNESDAY;0.0
UKRAINE INTERNATIONAL;12-15;WEDNESDAY;0.24999999999999997
EASYJET;12-15;WEDNESDAY;0.0
TAP PORTUGAL;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
ICELANDAIR;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
SWISS;12-15;WEDNESDAY;0.0
EMIRATES;12-15;WEDNESDAY;0.0
LUFTHANSA;12-15;WEDNESDAY;0.0
KLM ROYAL DUTCH AIRLINES;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
AIR FRANCE;12-15;WEDNESDAY;0.0
TURKISH AIRLINES;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
SWISS;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
LUFTHANSA;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
BRITISH AIRWAYS;12-15;WEDNESDAY;0.16666666666666666
SAUDIA;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
AEGEAN AIRLINES;12-15;WEDNESDAY;0.0
ROYAL AIR MAROC;12-15;WEDNESDAY;0.0
EUROWINGS;12-15;WEDNESDAY;0.0
AER LINGUS;12-15;WEDNESDAY;0.0
ROYAL JORDANIAN;16-19;WEDNESDAY;0.0
LUFTHANSA;16-19;WEDNESDAY;0.19999999999999998
EASYJET;16-19;WEDNESDAY;0.04651162790697674
AIR FRANCE;16-19;WEDNESDAY;0.0
EASYJET;16-19;WEDNESDAY;0.04651162790697674
EASYJET;16-19;WEDNESDAY;0.04651162790697674
EASYJET;16-19;WEDNESDAY;0.04651162790697674
KLM ROYAL DUTCH AIRLINES;16-19;WEDNESDAY;0.19999999999999998
BRUSSELS AIRLINES;16-19;WEDNESDAY;0.0
EASYJET;16-19;WEDNESDAY;0.04651162790697674
BRITISH AIRWAYS;16-19;WEDNESDAY;0.0
LUXAIR;16-19;WEDNESDAY;0.0
AUSTRIAN;16-19;WEDNESDAY;0.19999999999999998
SWISS;16-19;WEDNESDAY;0.17647058823529413
SWISS;16-19;WEDNESDAY;0.17647058823529413
EASYJET;16-19;WEDNESDAY;0.04651162790697674
EASYJET;16-19;WEDNESDAY;0.04651162790697674
EASYJET;16-19;WEDNESDAY;0.04651162790697674
ALITALIA;16-19;WEDNESDAY;0.3333333333333333
EASYJET;16-19;WEDNESDAY;0.04651162790697674
AIR FRANCE;16-19;WEDNESDAY;0.0
TURKISH AIRLINES;16-19;WEDNESDAY;0.0
TAP PORTUGAL;16-19;WEDNESDAY;0.3333333333333333
EASYJET;16-19;WEDNESDAY;0.04651162790697674
EASYJET;16-19;WEDNESDAY;0.04651162790697674
SWISS;16-19;WEDNESDAY;0.17647058823529413
VUELING;16-19;WEDNESDAY;0.9999999999999999
IBERIA;16-19;WEDNESDAY;0.0
EASYJET;16-19;WEDNESDAY;0.04651162790697674
BRITISH AIRWAYS;16-19;WEDNESDAY;0.0
LUFTHANSA;16-19;WEDNESDAY;0.19999999999999998
FINNAIR;16-19;WEDNESDAY;0.0
BRUSSELS AIRLINES;16-19;WEDNESDAY;0.0
EASYJET;16-19;WEDNESDAY;0.04651162790697674
EASYJET;16-19;WEDNESDAY;0.04651162790697674
SWISS;16-19;WEDNESDAY;0.17647058823529413
SWISS;16-19;WEDNESDAY;0.17647058823529413
EASYJET;16-19;WEDNESDAY;0.04651162790697674
SWISS;16-19;WEDNESDAY;0.17647058823529413
KLM ROYAL DUTCH AIRLINES;16-19;WEDNESDAY;0.19999999999999998
SWISS;16-19;WEDNESDAY;0.17647058823529413
LUFTHANSA;16-19;WEDNESDAY;0.19999999999999998
EASYJET;16-19;WEDNESDAY;0.04651162790697674
LOT POLISH AIRLINES;16-19;WEDNESDAY;0.0
EASYJET;16-19;WEDNESDAY;0.04651162790697674
TUNISAIR;16-19;WEDNESDAY;0.0
AUSTRIAN;16-19;WEDNESDAY;0.19999999999999998
EASYJET;16-19;WEDNESDAY;0.04651162790697674
LUFTHANSA;16-19;WEDNESDAY;0.19999999999999998
SAS SCANDINAVIAN AIRLINES;16-19;WEDNESDAY;0.0
EUROWINGS;16-19;WEDNESDAY;0.49999999999999994
AIR FRANCE;16-19;WEDNESDAY;0.0
SWISS;16-19;WEDNESDAY;0.17647058823529413
EASYJET;20-23;WEDNESDAY;0.1956521739130435
BRITISH AIRWAYS;20-23;WEDNESDAY;0.16666666666666666
EASYJET;20-23;WEDNESDAY;0.1956521739130435
EASYJET;20-23;WEDNESDAY;0.1956521739130435
BRUSSELS AIRLINES;20-23;WEDNESDAY;0.0
EASYJET;20-23;WEDNESDAY;0.1956521739130435
AEROFLOT;20-23;WEDNESDAY;0.0
EASYJET;20-23;WEDNESDAY;0.1956521739130435
EASYJET;20-23;WEDNESDAY;0.1956521739130435
LUXAIR;20-23;WEDNESDAY;0.0
EASYJET;20-23;WEDNESDAY;0.1956521739130435
EASYJET;20-23;WEDNESDAY;0.1956521739130435
EASYJET;20-23;WEDNESDAY;0.1956521739130435
EASYJET;20-23;WEDNESDAY;0.1956521739130435
SWISS;20-23;WEDNESDAY;0.21428571428571427
SWISS;20-23;WEDNESDAY;0.21428571428571427
SWISS;20-23;WEDNESDAY;0.21428571428571427
AUSTRIAN;20-23;WEDNESDAY;0.0
AIR FRANCE;20-23;WEDNESDAY;0.0
BRUSSELS AIRLINES;20-23;WEDNESDAY;0.0
SWISS;20-23;WEDNESDAY;0.21428571428571427
IBERIA;20-23;WEDNESDAY;0.0
LUFTHANSA;20-23;WEDNESDAY;0.24999999999999997
EASYJET;20-23;WEDNESDAY;0.1956521739130435
KLM ROYAL DUTCH AIRLINES;20-23;WEDNESDAY;0.0
EASYJET;20-23;WEDNESDAY;0.1956521739130435
BRITISH AIRWAYS;20-23;WEDNESDAY;0.16666666666666666
EASYJET;20-23;WEDNESDAY;0.1956521739130435
EASYJET;20-23;WEDNESDAY;0.1956521739130435
EASYJET;20-23;WEDNESDAY;0.1956521739130435
EASYJET;20-23;WEDNESDAY;0.1956521739130435
EASYJET;20-23;WEDNESDAY;0.1956521739130435
EASYJET;20-23;WEDNESDAY;0.1956521739130435
EASYJET;20-23;WEDNESDAY;0.1956521739130435
EASYJET;20-23;WEDNESDAY;0.1956521739130435
EASYJET;20-23;WEDNESDAY;0.1956521739130435
EASYJET;20-23;WEDNESDAY;0.1956521739130435
EASYJET;20-23;WEDNESDAY;0.1956521739130435
SWISS;20-23;WEDNESDAY;0.21428571428571427
SWISS;20-23;WEDNESDAY;0.21428571428571427
ALITALIA;20-23;WEDNESDAY;0.0
LUFTHANSA;20-23;WEDNESDAY;0.24999999999999997
SWISS;20-23;WEDNESDAY;0.21428571428571427
TAP PORTUGAL;20-23;WEDNESDAY;0.0
AIR CHINA;0-11;THURSDAY;0.0
BRUSSELS AIRLINES;0-11;THURSDAY;0.0
UNITED AIRLINES;0-11;THURSDAY;0.0
LUXAIR;0-11;THURSDAY;0.0
UNITED AIRLINES;0-11;THURSDAY;0.0
EASYJET;0-11;THURSDAY;0.09523809523809523
EASYJET;0-11;THURSDAY;0.09523809523809523
EASYJET;0-11;THURSDAY;0.09523809523809523
AIR FRANCE;0-11;THURSDAY;0.0
KLM ROYAL DUTCH AIRLINES;0-11;THURSDAY;0.0
SWISS;0-11;THURSDAY;0.0
LUFTHANSA;0-11;THURSDAY;0.0
EUROWINGS;0-11;THURSDAY;NaN
AUSTRIAN;0-11;THURSDAY;0.0
EASYJET;0-11;THURSDAY;0.09523809523809523
VUELING;0-11;THURSDAY;0.9999999999999999
LUFTHANSA;0-11;THURSDAY;0.0
ADRIA AIRWAYS;0-11;THURSDAY;NaN
EASYJET;0-11;THURSDAY;0.09523809523809523
EASYJET;0-11;THURSDAY;0.09523809523809523
SWISS;0-11;THURSDAY;0.0
BRITISH AIRWAYS;0-11;THURSDAY;0.0
EASYJET;0-11;THURSDAY;0.09523809523809523
SWISS;0-11;THURSDAY;0.0
AIR FRANCE;0-11;THURSDAY;0.0
LOT POLISH AIRLINES;0-11;THURSDAY;0.0
EL AL;0-11;THURSDAY;0.0
BRITISH AIRWAYS;0-11;THURSDAY;0.0
EASYJET;0-11;THURSDAY;0.09523809523809523
EASYJET;0-11;THURSDAY;0.09523809523809523
AIR CANADA;0-11;THURSDAY;0.0
LUFTHANSA;0-11;THURSDAY;0.0
FINNAIR;0-11;THURSDAY;0.0
EASYJET;0-11;THURSDAY;0.09523809523809523
EASYJET;0-11;THURSDAY;0.09523809523809523
EASYJET;0-11;THURSDAY;0.09523809523809523
SWISS;0-11;THURSDAY;0.0
SAS SCANDINAVIAN AIRLINES;0-11;THURSDAY;0.0
EASYJET;0-11;THURSDAY;0.09523809523809523
AEGEAN AIRLINES;0-11;THURSDAY;0.0
BRUSSELS AIRLINES;0-11;THURSDAY;0.0
TURKISH AIRLINES;0-11;THURSDAY;0.0
MEA MIDDLE EAST AIRLINES;0-11;THURSDAY;NaN
EASYJET;0-11;THURSDAY;0.09523809523809523
EASYJET;0-11;THURSDAY;0.09523809523809523
EASYJET;0-11;THURSDAY;0.09523809523809523
ALITALIA;0-11;THURSDAY;0.0
BRITISH AIRWAYS;0-11;THURSDAY;0.0
AIR FRANCE;0-11;THURSDAY;0.0
KLM ROYAL DUTCH AIRLINES;0-11;THURSDAY;0.0
EASYJET;0-11;THURSDAY;0.09523809523809523
EASYJET;0-11;THURSDAY;0.09523809523809523
SWISS;0-11;THURSDAY;0.0
EASYJET;0-11;THURSDAY;0.09523809523809523
SWISS;0-11;THURSDAY;0.0
EASYJET;0-11;THURSDAY;0.09523809523809523
EASYJET;0-11;THURSDAY;0.09523809523809523
SWISS;0-11;THURSDAY;0.0
SWISS;0-11;THURSDAY;0.0
AEROFLOT;0-11;THURSDAY;0.0
IBERIA;0-11;THURSDAY;0.0
SAS SCANDINAVIAN AIRLINES;0-11;THURSDAY;0.0
TAP PORTUGAL;0-11;THURSDAY;0.0
VUELING;12-15;THURSDAY;0.0
AIR FRANCE;12-15;THURSDAY;0.0
EASYJET;12-15;THURSDAY;0.15384615384615383
LUFTHANSA;12-15;THURSDAY;0.0
UKRAINE INTERNATIONAL;12-15;THURSDAY;0.0
TAP PORTUGAL;12-15;THURSDAY;0.0
EASYJET;12-15;THURSDAY;0.15384615384615383
EASYJET;12-15;THURSDAY;0.15384615384615383
SWISS;12-15;THURSDAY;0.0
EMIRATES;12-15;THURSDAY;0.0
LUFTHANSA;12-15;THURSDAY;0.0
QATAR AIRWAYS;12-15;THURSDAY;0.0
KLM ROYAL DUTCH AIRLINES;12-15;THURSDAY;0.9999999999999999
EASYJET;12-15;THURSDAY;0.15384615384615383
AIR FRANCE;12-15;THURSDAY;0.0
EASYJET;12-15;THURSDAY;0.15384615384615383
SWISS;12-15;THURSDAY;0.0
PEGASUS;12-15;THURSDAY;0.0
EASYJET;12-15;THURSDAY;0.15384615384615383
IBERIA;12-15;THURSDAY;0.0
EASYJET;12-15;THURSDAY;0.15384615384615383
NORWEGIAN;12-15;THURSDAY;0.0
BRITISH AIRWAYS;12-15;THURSDAY;0.0
EASYJET;12-15;THURSDAY;0.15384615384615383
SAUDIA;12-15;THURSDAY;0.0
AIR ALGERIE;12-15;THURSDAY;0.0
EASYJET;12-15;THURSDAY;0.15384615384615383
EASYJET;12-15;THURSDAY;0.15384615384615383
EASYJET;12-15;THURSDAY;0.15384615384615383
EASYJET;12-15;THURSDAY;0.15384615384615383
EASYJET;12-15;THURSDAY;0.15384615384615383
SWISS;12-15;THURSDAY;0.0
AER LINGUS;12-15;THURSDAY;0.9999999999999999
LUFTHANSA;16-19;THURSDAY;0.49999999999999994
EASYJET;16-19;THURSDAY;0.16666666666666669
AIR FRANCE;16-19;THURSDAY;0.0
EASYJET;16-19;THURSDAY;0.16666666666666669
ROYAL AIR MAROC;16-19;THURSDAY;0.0
EASYJET;16-19;THURSDAY;0.16666666666666669
KLM ROYAL DUTCH AIRLINES;16-19;THURSDAY;0.0
BRUSSELS AIRLINES;16-19;THURSDAY;0.0
EASYJET;16-19;THURSDAY;0.16666666666666669
EASYJET;16-19;THURSDAY;0.16666666666666669
BRITISH AIRWAYS;16-19;THURSDAY;0.0
AUSTRIAN;16-19;THURSDAY;0.0
LUXAIR;16-19;THURSDAY;0.0
TURKISH AIRLINES;16-19;THURSDAY;0.0
SWISS;16-19;THURSDAY;0.375
EASYJET;16-19;THURSDAY;0.16666666666666669
EASYJET;16-19;THURSDAY;0.16666666666666669
EASYJET;16-19;THURSDAY;0.16666666666666669
ALITALIA;16-19;THURSDAY;0.0
SWISS;16-19;THURSDAY;0.375
AIR FRANCE;16-19;THURSDAY;0.0
LUFTHANSA;16-19;THURSDAY;0.49999999999999994
AIR BALTIC;16-19;THURSDAY;0.0
SWISS;16-19;THURSDAY;0.375
TAP PORTUGAL;16-19;THURSDAY;0.0
EASYJET;16-19;THURSDAY;0.16666666666666669
EASYJET;16-19;THURSDAY;0.16666666666666669
VUELING;16-19;THURSDAY;0.0
IBERIA;16-19;THURSDAY;0.0
SWISS;16-19;THURSDAY;0.375
BRITISH AIRWAYS;16-19;THURSDAY;0.0
EASYJET;16-19;THURSDAY;0.16666666666666669
EASYJET;16-19;THURSDAY;0.16666666666666669
LUFTHANSA;16-19;THURSDAY;0.49999999999999994
BRUSSELS AIRLINES;16-19;THURSDAY;0.0
EASYJET;16-19;THURSDAY;0.16666666666666669
EASYJET;16-19;THURSDAY;0.16666666666666669
SWISS;16-19;THURSDAY;0.375
TUNISAIR;16-19;THURSDAY;NaN
SWISS;16-19;THURSDAY;0.375
SWISS;16-19;THURSDAY;0.375
KLM ROYAL DUTCH AIRLINES;16-19;THURSDAY;0.0
LUFTHANSA;16-19;THURSDAY;0.49999999999999994
EASYJET;16-19;THURSDAY;0.16666666666666669
LOT POLISH AIRLINES;16-19;THURSDAY;0.0
EASYJET;16-19;THURSDAY;0.16666666666666669
EASYJET;16-19;THURSDAY;0.16666666666666669
AUSTRIAN;16-19;THURSDAY;0.0
TAP PORTUGAL;16-19;THURSDAY;0.0
EASYJET;16-19;THURSDAY;0.16666666666666669
LUFTHANSA;16-19;THURSDAY;0.49999999999999994
SAS SCANDINAVIAN AIRLINES;16-19;THURSDAY;0.0
EUROWINGS;16-19;THURSDAY;NaN
AIR FRANCE;16-19;THURSDAY;0.0
EMIRATES;16-19;THURSDAY;0.0
SWISS;16-19;THURSDAY;0.375
BRITISH AIRWAYS;20-23;THURSDAY;0.49999999999999994
EASYJET;20-23;THURSDAY;0.2777777777777778
EASYJET;20-23;THURSDAY;0.2777777777777778
BRITISH AIRWAYS;20-23;THURSDAY;0.49999999999999994
EASYJET;20-23;THURSDAY;0.2777777777777778
EASYJET;20-23;THURSDAY;0.2777777777777778
BRUSSELS AIRLINES;20-23;THURSDAY;0.0
AEROFLOT;20-23;THURSDAY;0.0
EASYJET;20-23;THURSDAY;0.2777777777777778
EASYJET;20-23;THURSDAY;0.2777777777777778
LUXAIR;20-23;THURSDAY;0.0
EASYJET;20-23;THURSDAY;0.2777777777777778
EASYJET;20-23;THURSDAY;0.2777777777777778
EASYJET;20-23;THURSDAY;0.2777777777777778
EASYJET;20-23;THURSDAY;0.2777777777777778
SWISS;20-23;THURSDAY;0.6249999999999999
SWISS;20-23;THURSDAY;0.6249999999999999
SWISS;20-23;THURSDAY;0.6249999999999999
AUSTRIAN;20-23;THURSDAY;0.0
AIR FRANCE;20-23;THURSDAY;0.9999999999999999
BRUSSELS AIRLINES;20-23;THURSDAY;0.0
SWISS;20-23;THURSDAY;0.6249999999999999
IBERIA;20-23;THURSDAY;0.0
LUFTHANSA;20-23;THURSDAY;0.0
EASYJET;20-23;THURSDAY;0.2777777777777778
KLM ROYAL DUTCH AIRLINES;20-23;THURSDAY;0.9999999999999999
EASYJET;20-23;THURSDAY;0.2777777777777778
EASYJET;20-23;THURSDAY;0.2777777777777778
BRITISH AIRWAYS;20-23;THURSDAY;0.49999999999999994
EASYJET;20-23;THURSDAY;0.2777777777777778
EASYJET;20-23;THURSDAY;0.2777777777777778
SWISS;20-23;THURSDAY;0.6249999999999999
EASYJET;20-23;THURSDAY;0.2777777777777778
EASYJET;20-23;THURSDAY;0.2777777777777778
EASYJET;20-23;THURSDAY;0.2777777777777778
EASYJET;20-23;THURSDAY;0.2777777777777778
EASYJET;20-23;THURSDAY;0.2777777777777778
SWISS;20-23;THURSDAY;0.6249999999999999
EASYJET;20-23;THURSDAY;0.2777777777777778
EASYJET;20-23;THURSDAY;0.2777777777777778
SWISS;20-23;THURSDAY;0.6249999999999999
ALITALIA;20-23;THURSDAY;0.0
LUFTHANSA;20-23;THURSDAY;0.0
SWISS;20-23;THURSDAY;0.6249999999999999
TAP PORTUGAL;20-23;THURSDAY;0.0
