Expected Arrival Date;Effective Arrival Date;Starting Airport;Airline;Flight number;Flight status;ExpectedDelay;Arrival Date Delta [minutes]
22.05.18 14:15;22.05.18 14:59;Frankfurt;LUFTHANSA;LH1218;ARRIVED;;44
22.05.18 14:20;22.05.18 15:25;London LHR;BRITISH AIRWAYS;BA730;ARRIVED;;65
22.05.18 14:25;22.05.18 14:47;Madrid;IBERIA;IB3490;ARRIVED;;22
22.05.18 14:30;22.05.18 16:15;Toulouse;EASYJET;EZS1476;ARRIVED;;105
22.05.18 14:35;22.05.18 16:06;Bilbao;EASYJET;EZS1440;ARRIVED;;91
22.05.18 14:40;22.05.18 14:21;Riyadh;SAUDIA;SV239;ARRIVED;;-19
22.05.18 15:00;22.05.18 14:58;Heraklion;SWISS;LX2351;ARRIVED;;-2
22.05.18 15:15;22.05.18 15:45;Faro;EASYJET;EZS1462;ARRIVED;;30
22.05.18 15:15;22.05.18 16:01;Brindisi;EASYJET;EZS1546;ARRIVED;;46
22.05.18 15:20;22.05.18 15:24;Minsk;BELAVIA;B2871;ARRIVED;;4
22.05.18 15:30;22.05.18 18:14;Porto;EASYJET;EZY1456;ARRIVED;;164
22.05.18 15:55;22.05.18 15:56;Dusseldorf;EUROWINGS;EW9746;ARRIVED;;1
22.05.18 15:55;22.05.18 16:09;Dublin;AER LINGUS;EI684;ARRIVED;;14
22.05.18 16:05;22.05.18 16:21;Munich;LUFTHANSA;LH2386;ARRIVED;;16
22.05.18 16:10;22.05.18 17:29;Liverpool;EASYJET;EZY7283;ARRIVED;;79
22.05.18 16:15;;London LGW;EASYJET;EZY8474;CANCELLED;;
22.05.18 16:15;22.05.18 16:23;Paris CDG;AIR FRANCE;AF1142;ARRIVED;;8
22.05.18 16:25;22.05.18 19:30;Barcelona;EASYJET;EZY1406;ARRIVED;;185
22.05.18 16:30;22.05.18 16:54;Brussels;BRUSSELS AIRLINES;SN2719;ARRIVED;;24
22.05.18 16:30;22.05.18 17:41;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1931;ARRIVED;;71
22.05.18 16:30;22.05.18 18:07;Tenerife;EASYJET;EZS1542;ARRIVED;;97
22.05.18 16:40;22.05.18 16:49;Amsterdam;EASYJET;EZY1360;ARRIVED;;9
22.05.18 16:45;22.05.18 16:52;London LHR;BRITISH AIRWAYS;BA732;ARRIVED;;7
22.05.18 16:50;;Luxembourg;LUXAIR;LG8363;CANCELLED;;
22.05.18 16:50;22.05.18 16:43;Vienna;AUSTRIAN;OS581;ARRIVED;;-7
22.05.18 16:55;22.05.18 16:54;London LCY;SWISS;LX435;ARRIVED;;-1
22.05.18 17:00;22.05.18 17:52;London LHR;SWISS;LX355;ARRIVED;;52
22.05.18 17:05;;Toulouse;EASYJET;EZY1474;CANCELLED;;
22.05.18 17:05;22.05.18 19:09;Palma Mallorca;EASYJET;EZY1516;ARRIVED;;124
22.05.18 17:05;22.05.18 22:31;Sevilla;EASYJET;EZS1530;ARRIVED;;326
22.05.18 17:10;22.05.18 17:11;Rome FCO;ALITALIA;AZ578;ARRIVED;;1
22.05.18 17:10;22.05.18 17:38;Zurich;SWISS;LX2808;ARRIVED;;28
22.05.18 17:15;22.05.18 17:35;Paris CDG;AIR FRANCE;AF1342;ARRIVED;;20
22.05.18 17:15;22.05.18 18:32;Frankfurt;LUFTHANSA;LH1222;ARRIVED;;77
22.05.18 17:20;22.05.18 17:16;Catania;EASYJET;EZS1562;ARRIVED;;-4
22.05.18 17:30;22.05.18 17:34;Istanbul IST;TURKISH AIRLINES;TK1919;ARRIVED;;4
22.05.18 17:30;22.05.18 18:36;Lisbon;TAP PORTUGAL;TP948;ARRIVED;;66
22.05.18 17:30;22.05.18 19:05;Porto;SWISS;LX2079;ARRIVED;;95
22.05.18 17:40;22.05.18 18:21;Split;EASYJET;EZS1318;ARRIVED;;41
22.05.18 17:45;22.05.18 17:45;Munich;EASYJET;EZS1314;ARRIVED;;0
22.05.18 17:45;22.05.18 20:48;Barcelona;VUELING;VY6201;ARRIVED;;183
22.05.18 17:50;;Madrid;IBERIA;IB3486;CANCELLED;;
22.05.18 18:00;;London LHR;BRITISH AIRWAYS;BA734;CANCELLED;;
22.05.18 18:00;;Frankfurt;LUFTHANSA;LH1224;CANCELLED;;
22.05.18 18:00;22.05.18 17:54;Tel Aviv;EASYJET;EZS1526;ARRIVED;;-6
22.05.18 18:00;22.05.18 19:39;Hamburg;EASYJET;EZS1458;ARRIVED;;99
22.05.18 18:10;22.05.18 18:19;Brussels;BRUSSELS AIRLINES;SN2721;ARRIVED;;9
22.05.18 18:15;22.05.18 18:16;Moscow DME;SWISS;LX1337;ARRIVED;;1
22.05.18 18:15;22.05.18 19:11;Malaga;EASYJET;EZS1434;ARRIVED;;56
22.05.18 18:15;22.05.18 19:16;Santiago C;EASYJET;EZS1338;ARRIVED;;61
22.05.18 18:20;22.05.18 18:42;Riga;AIR BALTIC;BT647;ARRIVED;;22
22.05.18 18:25;22.05.18 18:24;Athens;SWISS;LX1823;ARRIVED;;-1
22.05.18 18:35;;Barcelona;EASYJET;EZS1408;CANCELLED;;
22.05.18 18:35;22.05.18 19:41;Zurich;SWISS;LX2810;ARRIVED;;66
22.05.18 18:40;22.05.18 18:48;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1933;ARRIVED;;8
22.05.18 18:45;22.05.18 19:33;Frankfurt;LUFTHANSA;LH1226;ARRIVED;;48
22.05.18 18:50;22.05.18 20:20;Amsterdam;EASYJET;EZS1356;ARRIVED;;90
22.05.18 18:55;22.05.18 19:54;Warsaw;LOT POLISH AIRLINES;LO415;ARRIVED;;59
22.05.18 19:05;22.05.18 19:50;Paris ORY;EASYJET;EZS1394;ARRIVED;;45
22.05.18 19:20;22.05.18 19:13;Ljubljana;ADRIA AIRWAYS;JP378;ARRIVED;;-7
22.05.18 19:20;22.05.18 19:31;Vienna;AUSTRIAN;OS575;ARRIVED;;11
22.05.18 19:20;22.05.18 21:52;Porto;TAP PORTUGAL;TP942;ARRIVED;;152
22.05.18 19:35;;London LGW;EASYJET;EZS8478;CANCELLED;;
22.05.18 19:35;22.05.18 20:27;Copenhagen;SAS SCANDINAVIAN AIRLINES;SK617;ARRIVED;;52
22.05.18 19:35;22.05.18 20:42;Munich;LUFTHANSA;LH2388;ARRIVED;;67
22.05.18 19:40;22.05.18 20:59;Dusseldorf;EUROWINGS;EW9748;ARRIVED;;79
22.05.18 19:40;22.05.18 21:34;Paris CDG;AIR FRANCE;AF1042;ARRIVED;;114
22.05.18 19:50;22.05.18 21:46;Oslo;NORWEGIAN;DY1602;ARRIVED;;116
22.05.18 19:55;22.05.18 20:02;London LHR;SWISS;LX349;ARRIVED;;7
22.05.18 20:15;22.05.18 20:19;London LCY;BRITISH AIRWAYS;BA2287;ARRIVED;;4
22.05.18 20:20;;Bordeaux;EASYJET;EZY1372;CANCELLED;;
22.05.18 20:20;22.05.18 20:58;Berlin SXF;EASYJET;EZY1596;ARRIVED;;38
22.05.18 20:25;22.05.18 21:37;London LHR;BRITISH AIRWAYS;BA736;ARRIVED;;72
22.05.18 20:35;22.05.18 21:43;Brussels;BRUSSELS AIRLINES;SN2723;ARRIVED;;68
22.05.18 20:40;22.05.18 20:27;Moscow SVO;AEROFLOT;SU2382;ARRIVED;;-13
22.05.18 20:40;22.05.18 21:49;Porto;EASYJET;EZY1460;ARRIVED;;69
22.05.18 20:45;;Bristol;EASYJET;EZY6157;CANCELLED;;
22.05.18 20:45;22.05.18 21:14;Venice;EASYJET;EZY3325;ARRIVED;;29
22.05.18 20:50;22.05.18 21:11;Luxembourg;LUXAIR;LG8367;ARRIVED;;21
22.05.18 20:55;;London LTN;EASYJET;EZY2061;CANCELLED;;
22.05.18 21:00;;Lisbon;EASYJET;EZY1448;CANCELLED;;
22.05.18 21:05;;London LGW;EASYJET;EZY8480;CANCELLED;;
22.05.18 21:05;;Manchester;EASYJET;EZY1953;CANCELLED;;
22.05.18 21:35;22.05.18 21:59;Zurich;SWISS;LX2816;ARRIVED;;24
22.05.18 21:45;22.05.18 22:22;London LCY;SWISS;LX447;ARRIVED;;37
22.05.18 21:50;22.05.18 21:54;Vienna;AUSTRIAN;OS577;ARRIVED;;4
22.05.18 21:55;22.05.18 22:02;Nice;SWISS;LX529;ARRIVED;;7
22.05.18 21:55;22.05.18 22:44;Paris CDG;AIR FRANCE;AF1242;ARRIVED;;49
22.05.18 21:55;22.05.18 23:24;Brussels;BRUSSELS AIRLINES;SN2725;ARRIVED;;89
22.05.18 22:00;22.05.18 22:29;London LHR;SWISS;LX357;ARRIVED;;29
22.05.18 22:05;22.05.18 22:30;Madrid;IBERIA;IB3482;ARRIVED;;25
22.05.18 22:05;22.05.18 22:34;Frankfurt;LUFTHANSA;LH1228;ARRIVED;;29
22.05.18 22:10;;Paris ORY;EASYJET;EZS1392;CANCELLED;;
22.05.18 22:15;22.05.18 22:28;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1937;ARRIVED;;13
22.05.18 22:25;22.05.18 22:55;London LHR;BRITISH AIRWAYS;BA738;ARRIVED;;30
22.05.18 22:30;;Barcelona;EASYJET;EZS1410;CANCELLED;;
22.05.18 22:30;;Porto;EASYJET;EZS1464;CANCELLED;;
22.05.18 22:30;22.05.18 22:19;Rome FCO;EASYJET;EZS1346;ARRIVED;;-11
22.05.18 22:30;22.05.18 23:11;Dubrovnik;EASYJET;EZS1324;ARRIVED;;41
22.05.18 22:35;;Madrid;EASYJET;EZS1418;CANCELLED;;
22.05.18 22:40;22.05.18 23:08;Brussels;EASYJET;EZS1538;ARRIVED;;28
22.05.18 22:45;22.05.18 22:40;Nice;EASYJET;EZS1388;ARRIVED;;-5
22.05.18 22:45;22.05.18 22:43;Krakow;EASYJET;EZS1420;ARRIVED;;-2
22.05.18 22:45;22.05.18 22:50;Budapest;EASYJET;EZS1334;ARRIVED;;5
22.05.18 22:50;;London LGW;EASYJET;EZS8482;CANCELLED;;
22.05.18 22:55;;Ibiza;EASYJET;EZS1520;CANCELLED;;
22.05.18 22:55;;Nantes;EASYJET;EZS1366;CANCELLED;;
22.05.18 22:55;22.05.18 23:12;Heraklion;EASYJET;EZS1560;ARRIVED;;17
22.05.18 22:55;22.05.18 23:34;Madrid;SWISS;LX2049;ARRIVED;;39
22.05.18 23:00;22.05.18 22:58;Rome FCO;ALITALIA;AZ568;ARRIVED;;-2
22.05.18 23:00;22.05.18 23:28;Barcelona;SWISS;LX1947;ARRIVED;;28
22.05.18 23:00;22.05.18 23:38;Munich;LUFTHANSA;LH2390;ARRIVED;;38
22.05.18 23:25;22.05.18 23:37;Zurich;SWISS;LX2818;ARRIVED;;12
23.05.18 07:15;23.05.18 07:21;Doha;QATAR AIRWAYS;QR101;ARRIVED;;6
23.05.18 07:35;23.05.18 07:30;Brussels;BRUSSELS AIRLINES;SN2711;ARRIVED;;-5
23.05.18 07:40;23.05.18 09:58;Washington;UNITED AIRLINES;UA974;ARRIVED;;138
23.05.18 07:45;23.05.18 07:25;Abu Dhabi;ETIHAD AIRWAYS;EY051;ARRIVED;;-20
23.05.18 07:45;23.05.18 07:34;Newark;UNITED AIRLINES;UA956;ARRIVED;;-11
23.05.18 07:45;23.05.18 07:42;Luxembourg;LUXAIR;LG8361;ARRIVED;;-3
23.05.18 07:50;23.05.18 07:45;Palma Mallorca;EASYJET;EZY1514;ARRIVED;;-5
23.05.18 08:00;23.05.18 09:19;Nice;EASYJET;EZY1378;ARRIVED;;79
23.05.18 08:15;23.05.18 08:02;Barcelona;EASYJET;EZY1404;ARRIVED;;-13
23.05.18 08:20;23.05.18 08:09;Paris CDG;AIR FRANCE;AF1542;ARRIVED;;-11
23.05.18 08:20;23.05.18 08:31;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1925;ARRIVED;;11
23.05.18 08:25;23.05.18 08:01;Naples;EASYJET;EZY1554;ARRIVED;;-24
23.05.18 08:25;23.05.18 08:21;Zurich;SWISS;LX2802;ARRIVED;;-4
23.05.18 08:30;23.05.18 08:35;Frankfurt;LUFTHANSA;LH1212;ARRIVED;;5
23.05.18 08:40;23.05.18 08:36;Dusseldorf;EUROWINGS;EW9742;ARRIVED;;-4
23.05.18 08:45;23.05.18 08:39;Vienna;AUSTRIAN;OS571;ARRIVED;;-6
23.05.18 08:50;23.05.18 08:42;Berlin SXF;EASYJET;EZY1590;ARRIVED;;-8
23.05.18 08:50;23.05.18 09:09;Barcelona;VUELING;VY6207;ARRIVED;;19
23.05.18 08:55;23.05.18 08:46;Munich;LUFTHANSA;LH2382;ARRIVED;;-9
23.05.18 09:05;23.05.18 08:50;Paris ORY;EASYJET;EZS1398;ARRIVED;;-15
23.05.18 09:15;23.05.18 08:52;New York;SWISS;LX023;ARRIVED;;-23
23.05.18 09:20;23.05.18 09:04;London LHR;BRITISH AIRWAYS;BA724;ARRIVED;;-16
23.05.18 09:25;23.05.18 09:11;Porto;EASYJET;EZY1452;ARRIVED;;-14
23.05.18 09:25;23.05.18 09:14;Olbia;EASYJET;EZS1502;ARRIVED;;-11
23.05.18 09:25;23.05.18 09:22;Brussels;EASYJET;EZS1534;ARRIVED;;-3
23.05.18 09:35;23.05.18 09:34;London LHR;SWISS;LX359;ARRIVED;;-1
23.05.18 09:40;23.05.18 09:30;Paris CDG;AIR FRANCE;AF1642;ARRIVED;;-10
23.05.18 09:45;23.05.18 09:39;London LTN;EASYJET;EZY2051;ARRIVED;;-6
23.05.18 09:45;23.05.18 09:56;Warsaw;LOT POLISH AIRLINES;LO417;ARRIVED;;11
23.05.18 09:50;23.05.18 10:51;London LCY;BRITISH AIRWAYS;BA2281;ARRIVED;;61
23.05.18 10:05;23.05.18 10:03;Toronto;AIR CANADA;AC834;ARRIVED;;-2
23.05.18 10:05;23.05.18 10:10;Frankfurt;LUFTHANSA;LH1214;ARRIVED;;5
23.05.18 10:10;23.05.18 09:59;Figari;EASYJET;EZS1548;ARRIVED;;-11
23.05.18 10:20;23.05.18 10:07;Rome FCO;EASYJET;EZS1344;ARRIVED;;-13
23.05.18 10:20;23.05.18 10:22;Zurich;SWISS;LX2804;ARRIVED;;2
23.05.18 10:25;23.05.18 10:15;Copenhagen;SAS SCANDINAVIAN AIRLINES;SK613;ARRIVED;;-10
23.05.18 10:35;23.05.18 10:29;Beirut;MEA MIDDLE EAST AIRLINES;ME213;ARRIVED;;-6
23.05.18 10:35;23.05.18 10:30;Istanbul IST;TURKISH AIRLINES;TK1917;ARRIVED;;-5
23.05.18 10:35;23.05.18 10:38;Brussels;BRUSSELS AIRLINES;SN2713;ARRIVED;;3
23.05.18 10:45;23.05.18 10:48;London LGW;EASYJET;EZS8464;ARRIVED;;3
23.05.18 10:55;23.05.18 10:42;Rome FCO;ALITALIA;AZ576;ARRIVED;;-13
23.05.18 10:55;23.05.18 10:45;Catania;EASYJET;EZS1562;ARRIVED;;-10
23.05.18 10:55;23.05.18 12:52;Lisbon;EASYJET;EZY1442;ARRIVED;;117
23.05.18 11:00;23.05.18 11:04;London LHR;BRITISH AIRWAYS;BA726;ARRIVED;;4
23.05.18 11:10;23.05.18 11:01;Paris CDG;AIR FRANCE;AF1842;ARRIVED;;-9
23.05.18 11:10;23.05.18 11:09;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1927;ARRIVED;;-1
23.05.18 11:10;23.05.18 11:18;Alicante;EASYJET;EZS1426;ARRIVED;;8
23.05.18 11:15;23.05.18 11:05;London LCY;SWISS;LX443;ARRIVED;;-10
23.05.18 11:30;23.05.18 11:26;London LHR;SWISS;LX353;ARRIVED;;-4
23.05.18 11:30;23.05.18 11:44;Madrid;IBERIA;IB3480;ARRIVED;;14
23.05.18 11:35;23.05.18 11:15;Pristina;EASYJET;EZS1484;ARRIVED;;-20
23.05.18 11:35;23.05.18 11:23;Paris ORY;EASYJET;EZY1396;ARRIVED;;-12
23.05.18 11:35;23.05.18 11:33;Madrid;SWISS;LX2043;ARRIVED;;-2
23.05.18 11:40;23.05.18 11:32;Moscow SVO;AEROFLOT;SU2380;ARRIVED;;-8
23.05.18 11:50;23.05.18 11:53;Lisbon;EASYJET;EZS1444;ARRIVED;;3
23.05.18 11:50;23.05.18 12:02;Lisbon;TAP PORTUGAL;TP952;ARRIVED;;12
23.05.18 11:50;23.05.18 12:22;Faro;EASYJET;EZS1462;ARRIVED;;32
23.05.18 12:05;23.05.18 11:58;Dublin;SWISS;LX411;ARRIVED;;-7
23.05.18 12:10;23.05.18 12:03;Luxembourg;LUXAIR;LG8365;ARRIVED;;-7
23.05.18 12:10;23.05.18 12:11;London LHR;BRITISH AIRWAYS;BA728;ARRIVED;;1
23.05.18 12:15;23.05.18 12:16;Paris CDG;AIR FRANCE;AF1742;ARRIVED;;1
23.05.18 12:20;23.05.18 12:06;Pristina;SWISS;LX1431;ARRIVED;;-14
23.05.18 12:30;23.05.18 12:27;Mykonos;EASYJET;EZS1578;ARRIVED;;-3
23.05.18 12:30;23.05.18 12:54;Munich;LUFTHANSA;LH2384;ARRIVED;;24
23.05.18 12:45;23.05.18 14:16;Kiev;UKRAINE INTERNATIONAL;PS485;ARRIVED;;91
23.05.18 12:55;23.05.18 12:45;Santiago C;EASYJET;EZS1338;ARRIVED;;-10
23.05.18 12:55;23.05.18 13:07;Porto;TAP PORTUGAL;TP938;ARRIVED;;12
23.05.18 13:00;23.05.18 12:56;Marrakech;EASYJET;EZS1312;ARRIVED;;-4
23.05.18 13:10;23.05.18 12:59;Pise;EASYJET;EZS1564;ARRIVED;;-11
23.05.18 13:10;23.05.18 13:04;Zurich;SWISS;LX2824;ARRIVED;;-6
23.05.18 13:15;23.05.18 13:21;Dubai;EMIRATES;EK089;ARRIVED;;6
23.05.18 13:20;23.05.18 13:25;Frankfurt;LUFTHANSA;LH1216;ARRIVED;;5
23.05.18 13:35;23.05.18 13:54;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1929;ARRIVED;;19
23.05.18 13:40;23.05.18 14:06;Manchester;EASYJET;EZY1949;ARRIVED;;26
23.05.18 13:50;23.05.18 13:39;Split;EASYJET;EZS1318;ARRIVED;;-11
23.05.18 13:50;23.05.18 13:48;Paris CDG;AIR FRANCE;AF1442;ARRIVED;;-2
23.05.18 13:55;23.05.18 13:41;Istanbul IST;TURKISH AIRLINES;TK1921;ARRIVED;;-14
23.05.18 14:00;23.05.18 13:51;Edinburgh;EASYJET;EZY6905;ARRIVED;;-9
23.05.18 14:00;23.05.18 14:08;Zurich;SWISS;LX2806;ARRIVED;;8
23.05.18 14:10;23.05.18 14:19;Nantes;EASYJET;EZS1364;ARRIVED;;9
23.05.18 14:15;23.05.18 14:11;Frankfurt;LUFTHANSA;LH1218;ARRIVED;;-4
23.05.18 14:20;23.05.18 14:13;Bastia;EASYJET;EZS1302;ARRIVED;;-7
23.05.18 14:25;23.05.18 14:23;Madrid;IBERIA;IB3490;ARRIVED;;-2
23.05.18 14:30;23.05.18 14:30;London LHR;BRITISH AIRWAYS;BA730;ARRIVED;;0
23.05.18 14:40;23.05.18 14:02;Jeddah;SAUDIA;SV237;ARRIVED;;-38
23.05.18 14:55;23.05.18 15:01;Nice;EASYJET;EZS1380;ARRIVED;;6
23.05.18 15:15;23.05.18 14:56;Brindisi;EASYJET;EZS1546;ARRIVED;;-19
23.05.18 15:30;23.05.18 15:22;Porto;EASYJET;EZY1456;ARRIVED;;-8
23.05.18 15:35;23.05.18 15:35;Athens;AEGEAN AIRLINES;A3856;ARRIVED;;0
23.05.18 15:55;23.05.18 15:48;Casablanca;ROYAL AIR MAROC;AT930;ARRIVED;;-7
23.05.18 15:55;23.05.18 15:51;Dusseldorf;EUROWINGS;EW9746;ARRIVED;;-4
23.05.18 15:55;23.05.18 15:57;Dublin;AER LINGUS;EI684;ARRIVED;;2
23.05.18 16:05;23.05.18 16:05;Munich;LUFTHANSA;LH2386;ARRIVED;;0
23.05.18 16:15;23.05.18 16:08;Amsterdam;EASYJET;EZY1360;ARRIVED;;-7
23.05.18 16:15;23.05.18 16:15;Paris CDG;AIR FRANCE;AF1142;ARRIVED;;0
23.05.18 16:15;23.05.18 17:07;London LGW;EASYJET;EZY8474;ARRIVED;;52
23.05.18 16:20;23.05.18 16:20;London LTN;EASYJET;EZY2061;ARRIVED;;0
23.05.18 16:25;23.05.18 16:30;Barcelona;EASYJET;EZY1406;ARRIVED;;5
23.05.18 16:30;23.05.18 16:24;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1931;ARRIVED;;-6
23.05.18 16:30;23.05.18 16:40;Brussels;BRUSSELS AIRLINES;SN2719;ARRIVED;;10
23.05.18 16:45;23.05.18 16:37;London LHR;BRITISH AIRWAYS;BA732;ARRIVED;;-8
23.05.18 16:45;23.05.18 17:32;Ajaccio;EASYJET;EZS1306;ARRIVED;;47
23.05.18 16:50;23.05.18 16:42;Luxembourg;LUXAIR;LG8363;ARRIVED;;-8
23.05.18 16:50;23.05.18 16:52;Vienna;AUSTRIAN;OS581;ARRIVED;;2
23.05.18 16:55;23.05.18 16:58;London LCY;SWISS;LX435;ARRIVED;;3
23.05.18 17:00;23.05.18 17:10;London LHR;SWISS;LX355;ARRIVED;;10
23.05.18 17:00;23.05.18 17:15;Ibiza;EASYJET;EZS1520;ARRIVED;;15
23.05.18 17:05;23.05.18 17:04;Toulouse;EASYJET;EZY1474;ARRIVED;;-1
23.05.18 17:05;23.05.18 17:47;Palma Mallorca;EASYJET;EZY1516;ARRIVED;;42
23.05.18 17:10;23.05.18 17:09;Rome FCO;ALITALIA;AZ578;ARRIVED;;-1
23.05.18 17:15;23.05.18 17:14;Paris CDG;AIR FRANCE;AF1342;ARRIVED;;-1
23.05.18 17:15;23.05.18 17:26;Frankfurt;LUFTHANSA;LH1222;ARRIVED;;11
23.05.18 17:15;23.05.18 17:42;Budapest;EASYJET;EZS1334;ARRIVED;;27
23.05.18 17:30;23.05.18 17:30;Lisbon;TAP PORTUGAL;TP948;ARRIVED;;0
23.05.18 17:30;23.05.18 17:41;Istanbul IST;TURKISH AIRLINES;TK1919;ARRIVED;;11
23.05.18 17:45;;Zurich;SWISS;LX2808;CANCELLED;;
23.05.18 17:45;23.05.18 17:27;Munich;EASYJET;EZS1314;ARRIVED;;-18
23.05.18 17:45;23.05.18 17:44;Vienna;EASYJET;EZS1486;ARRIVED;;-1
23.05.18 17:45;23.05.18 18:49;Barcelona;VUELING;VY6201;ARRIVED;;64
23.05.18 17:50;23.05.18 17:51;Madrid;IBERIA;IB3486;ARRIVED;;1
23.05.18 18:00;;Frankfurt;LUFTHANSA;LH1224;CANCELLED;;
23.05.18 18:00;23.05.18 17:52;London LHR;BRITISH AIRWAYS;BA734;ARRIVED;;-8
23.05.18 18:00;23.05.18 17:53;Hamburg;EASYJET;EZS1458;ARRIVED;;-7
23.05.18 18:10;23.05.18 18:05;Helsinki;FINNAIR;AY1533;ARRIVED;;-5
23.05.18 18:10;23.05.18 18:13;Brussels;BRUSSELS AIRLINES;SN2721;ARRIVED;;3
23.05.18 18:15;23.05.18 17:56;Malaga;EASYJET;EZS1434;ARRIVED;;-19
23.05.18 18:15;23.05.18 18:10;Moscow DME;SWISS;LX1337;ARRIVED;;-5
23.05.18 18:15;23.05.18 18:26;Stockholm;EASYJET;EZS1574;ARRIVED;;11
23.05.18 18:25;23.05.18 18:17;Athens;SWISS;LX1823;ARRIVED;;-8
23.05.18 18:35;23.05.18 18:31;Zurich;SWISS;LX2810;ARRIVED;;-4
23.05.18 18:35;23.05.18 18:38;Barcelona;EASYJET;EZS1408;ARRIVED;;3
23.05.18 18:40;23.05.18 18:51;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1933;ARRIVED;;11
23.05.18 18:40;23.05.18 19:44;Lisbon;SWISS;LX2093;ARRIVED;;64
23.05.18 18:45;23.05.18 19:12;Frankfurt;LUFTHANSA;LH1226;ARRIVED;;27
23.05.18 18:50;23.05.18 18:55;Amsterdam;EASYJET;EZS1356;ARRIVED;;5
23.05.18 18:55;23.05.18 18:49;Warsaw;LOT POLISH AIRLINES;LO415;ARRIVED;;-6
23.05.18 19:05;23.05.18 19:22;Paris ORY;EASYJET;EZS1394;ARRIVED;;17
23.05.18 19:15;23.05.18 19:47;Djerba;TUNISAIR;TU874;ARRIVED;;32
23.05.18 19:20;23.05.18 19:38;Vienna;AUSTRIAN;OS575;ARRIVED;;18
23.05.18 19:35;23.05.18 19:37;Munich;LUFTHANSA;LH2388;ARRIVED;;2
23.05.18 19:35;23.05.18 19:42;Copenhagen;SAS SCANDINAVIAN AIRLINES;SK617;ARRIVED;;7
23.05.18 19:35;23.05.18 19:49;London LGW;EASYJET;EZS8478;ARRIVED;;14
23.05.18 19:40;23.05.18 19:28;Dusseldorf;EUROWINGS;EW9748;ARRIVED;;-12
23.05.18 19:40;23.05.18 19:59;Paris CDG;AIR FRANCE;AF1042;ARRIVED;;19
23.05.18 19:55;23.05.18 20:09;London LHR;SWISS;LX349;ARRIVED;;14
23.05.18 20:15;23.05.18 19:52;Bordeaux;EASYJET;EZY1372;ARRIVED;;-23
23.05.18 20:15;23.05.18 20:44;London LCY;BRITISH AIRWAYS;BA2287;ARRIVED;;29
23.05.18 20:20;23.05.18 20:55;Berlin SXF;EASYJET;EZY1596;ARRIVED;;35
23.05.18 20:25;23.05.18 21:02;London LHR;BRITISH AIRWAYS;BA736;ARRIVED;;37
23.05.18 20:35;23.05.18 21:04;Brussels;BRUSSELS AIRLINES;SN2723;ARRIVED;;29
23.05.18 20:35;23.05.18 23:16;Lisbon;EASYJET;EZY1448;ARRIVED;;161
23.05.18 20:40;23.05.18 20:22;Moscow SVO;AEROFLOT;SU2382;ARRIVED;;-18
23.05.18 20:40;23.05.18 20:34;Porto;EASYJET;EZY1460;ARRIVED;;-6
23.05.18 20:45;23.05.18 21:32;Venice;EASYJET;EZY3325;ARRIVED;;47
23.05.18 20:45;23.05.18 21:55;Bristol;EASYJET;EZY6157;ARRIVED;;70
23.05.18 20:50;23.05.18 20:40;Luxembourg;LUXAIR;LG8367;ARRIVED;;-10
23.05.18 20:55;23.05.18 20:47;Birmingham;EASYJET;EZY1492;ARRIVED;;-8
23.05.18 21:00;23.05.18 21:33;Cagliari;EASYJET;EZS1508;ARRIVED;;33
23.05.18 21:05;23.05.18 21:14;Manchester;EASYJET;EZY1953;ARRIVED;;9
23.05.18 21:05;23.05.18 21:23;London LGW;EASYJET;EZY8480;ARRIVED;;18
23.05.18 21:35;23.05.18 21:18;Istanbul IST;TURKISH AIRLINES;TK1329;ARRIVED;;-17
23.05.18 21:35;23.05.18 21:35;Nice;SWISS;LX529;ARRIVED;;0
23.05.18 21:35;23.05.18 21:38;Zurich;SWISS;LX2816;ARRIVED;;3
23.05.18 21:45;23.05.18 21:50;London LCY;SWISS;LX447;ARRIVED;;5
23.05.18 21:50;23.05.18 21:46;Vienna;AUSTRIAN;OS577;ARRIVED;;-4
23.05.18 21:55;23.05.18 21:56;Paris CDG;AIR FRANCE;AF1242;ARRIVED;;1
23.05.18 21:55;23.05.18 22:20;Brussels;BRUSSELS AIRLINES;SN2725;ARRIVED;;25
23.05.18 22:00;23.05.18 22:03;London LHR;SWISS;LX357;ARRIVED;;3
23.05.18 22:05;23.05.18 22:17;Madrid;IBERIA;IB3482;ARRIVED;;12
23.05.18 22:05;23.05.18 22:38;Frankfurt;LUFTHANSA;LH1228;ARRIVED;;33
23.05.18 22:10;23.05.18 22:09;Paris ORY;EASYJET;EZS1392;ARRIVED;;-1
23.05.18 22:15;23.05.18 22:28;Nantes;EASYJET;EZS1366;ARRIVED;;13
23.05.18 22:15;23.05.18 22:51;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1937;ARRIVED;;36
